sequence,entry_id,source_anchor,source_anchor_kind,authority_source_file,authority_line,prompt_carrier,authority_locator,parent_group_anchor,support_status
44,o003-c90-ch12-exer-b-03,o003-gvsu-ch12-sec_top_space_exer-weaker_topologies-task-01,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,178,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":178,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[5]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""121036da79e888f3a417fadf773c891fba75368cbdbe616a3a0eb054bbece1d8""}",,covered
45,o003-c90-ch12-exer-b-04,o003-gvsu-ch12-sec_top_space_exer-weaker_topologies-task-02,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,185,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":185,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[5]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""81e52ebcb34a0d3dbe884fe3af0b086b75f62e057d0adf3ba1acf0afca92dcb3""}",,covered
46,o003-c90-ch12-exer-b-05,o003-gvsu-ch12-sec_top_space_exer-weaker_topologies-task-03,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,192,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":192,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[5]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""f66fe0637237e4c9de308b26a90b26843edbf0a612c421a0611234ee40eb908c""}",,covered
47,o003-c90-ch12-exer-b-06,o003-gvsu-ch12-sec_top_space_exer-weaker_topologies-task-04,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,211,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":211,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[5]/task[4]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""e2e1656b2304efdc79a1ade84011d104a9ff7b679851c48692cd7169b8093ae4""}",,covered
48,o003-c90-ch12-exer-b-07,o003-gvsu-ch12-sec_top_space_exer-weaker_topologies-task-05,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,220,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":220,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[5]/task[5]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""89f8125602b13ff46db83e04d4ffcf41438812cfef7da196133c40ecc6e7094a""}",,covered
49,o003-c90-ch12-exer-b-08,o003-gvsu-ch12-sec_top_space_exer-finite_minimal_basis-task-01,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,241,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":241,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[5]/task[6]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""e92485d7a8e1ab8bc92121960c4222b03e0595a275621dc4222e2e4f47ed467f""}",o003-gvsu-ch12-sec_top_space_exer-finite_minimal_basis-group-01,covered
50,o003-c90-ch12-exer-b-09,o003-gvsu-ch12-sec_top_space_exer-finite_minimal_basis-task-02,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,248,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":248,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[5]/task[6]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""74b72e232914a616be88b31f83df20623cb329397fedf231ac6c5e2334676cbf""}",o003-gvsu-ch12-sec_top_space_exer-finite_minimal_basis-group-01,covered
51,o003-c90-ch12-exer-b-10,o003-gvsu-ch12-sec_top_space_exer-finite_minimal_basis-task-03,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,255,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":255,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[5]/task[6]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""81ff1ac2a885cbd8087e6ff7cd746cbbb9b2ff0edede6ffde88f4b2b27dc2ba1""}",o003-gvsu-ch12-sec_top_space_exer-finite_minimal_basis-group-01,covered
52,o003-c90-ch12-exer-c-01,o003-gvsu-ch12-sec_top_space_exer-finite_minimal_basis-task-04,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,262,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":262,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[5]/task[6]/task[4]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""850a929258ecf738a479490eb48af7724a7061b9898c5f7153c92ef378e5472e""}",o003-gvsu-ch12-sec_top_space_exer-finite_minimal_basis-group-01,covered
53,o003-c90-ch12-exer-c-02,o003-gvsu-ch12-sec_top_space_exer-topology_chains-task-01,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,271,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":271,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[5]/task[7]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""9fb5ad4725c8f8e31260a59ecc6dcb5faf0ef9b03003ad85388aa4b691c331b2""}",,covered
54,o003-c90-ch12-exer-c-03,o003-gvsu-ch12-sec_top_space_exer-finite_topologies-task-01,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,343,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":343,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[6]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""3545257afdd87b637bd52f61ce26e4ad4ac9b9b4c529c6f5609b0989cae49746""}",,covered
55,o003-c90-ch12-exer-c-04,o003-gvsu-ch12-sec_top_space_exer-finite_topologies-task-02,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,350,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":350,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[6]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""8254721235ce803ac76702e6ff2c421d0611997ef1176eb91bd4193b6beb8c9f""}",,covered
56,o003-c90-ch12-exer-c-05,o003-gvsu-ch12-sec_top_space_exer-finite_topologies-task-03,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,357,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":357,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[6]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""5e2613381135a9e24419b87b8b04126697dc4bcda6017df999776316e9e10f39""}",,covered
57,o003-c90-ch12-exer-d-01,o003-gvsu-ch12-sec_top_space_exer-tail_topology-direct-01,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,372,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":372,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[7]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""30299794cdfae50744a91c6ef5cb7c5907b8be3e55d14414368f0fd8861413ed""}",,covered
58,o003-c90-ch12-exer-d-02,o003-gvsu-ch12-sec_top_space_exer-interior_laws-direct-01,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,382,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":382,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[8]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""54a3cd38b396fd17c75be2eb0cb5b640da3b3b00ddca92606ceee98952673705""}",,covered
59,o003-c90-ch12-exer-d-03,o003-gvsu-ch12-ex_particular_point_topology-direct-01,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,394,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":394,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""ex_particular_point_topology"",""xpath"":""/exercises/exercise[9]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""f41a7bdb8927e7adc7c9fb4089f662f5a22c99dd8ea3aecd6c1d1133f497180e""}",,covered
60,o003-c90-ch12-exer-d-04,o003-gvsu-ch12-ex_excluded_point_topology-direct-01,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,409,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":409,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""ex_excluded_point_topology"",""xpath"":""/exercises/exercise[10]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""827b3c110af4f6b20decf47dd55f66fdf7cd6ad439b90d5c34fd49da350f475d""}",,covered
61,o003-c90-ch12-exer-e-01,o003-gvsu-ch12-ex_digital_line_topology-task-01,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,442,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":442,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_digital_line_topology"",""xpath"":""/exercises/exercise[11]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""8d8cdb64868e6b042a793849ef674e46f0a7aa18a8baa9a7206da1867e1e546c""}",,covered
62,o003-c90-ch12-exer-e-02,o003-gvsu-ch12-ex_digital_line_topology-open_sets-task-01,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,466,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":466,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_digital_line_topology"",""xpath"":""/exercises/exercise[11]/task[2]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""d59d95dfeb3c1e2469e3e9e177c2810cd8bbcf6de4921d621a523f26030ad773""}",o003-gvsu-ch12-ex_digital_line_topology-open_sets-group-01,covered
63,o003-c90-ch12-exer-e-03,o003-gvsu-ch12-ex_digital_line_topology-open_sets-task-02,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,473,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":473,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_digital_line_topology"",""xpath"":""/exercises/exercise[11]/task[2]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""27d15ddde69a51c91d41f18649675e7f70f0a8955c147c795c68901e992e4f8f""}",o003-gvsu-ch12-ex_digital_line_topology-open_sets-group-01,covered
64,o003-c90-ch12-exer-e-04,o003-gvsu-ch12-ex_digital_line_topology-open_sets-task-03,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,480,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":480,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_digital_line_topology"",""xpath"":""/exercises/exercise[11]/task[2]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""6978658c1ff914008d5fe37e0f08b8a73e469a52a975ccc7833401ae7ec5df48""}",o003-gvsu-ch12-ex_digital_line_topology-open_sets-group-01,covered
65,o003-c90-ch12-exer-e-05,o003-gvsu-ch12-ex_digital_line_topology-open_sets-task-04,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,487,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":487,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_digital_line_topology"",""xpath"":""/exercises/exercise[11]/task[2]/task[4]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""3c0ac1082009bb6820113bad1a600455b89add09f7bb6bf96c1d7196432ef572""}",o003-gvsu-ch12-ex_digital_line_topology-open_sets-group-01,covered
66,o003-c90-ch12-exer-e-06,o003-gvsu-ch12-ex_digital_line_topology-open_sets-task-05,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,494,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":494,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_digital_line_topology"",""xpath"":""/exercises/exercise[11]/task[2]/task[5]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""da81e7e30fd6d8e213de624a8045592b6df32805fcd73e73ec67e1ba2616fcd0""}",o003-gvsu-ch12-ex_digital_line_topology-open_sets-group-01,covered
67,o003-c90-ch12-exer-e-07,o003-gvsu-ch12-ex_digital_line_topology-open_sets-task-06,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,501,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":501,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_digital_line_topology"",""xpath"":""/exercises/exercise[11]/task[2]/task[6]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""b803d3b69c6443ff65cef0948b62147b5f691371ffe51b617b9a9b8f068a10a6""}",o003-gvsu-ch12-ex_digital_line_topology-open_sets-group-01,covered
68,o003-c90-ch12-exer-f-01,o003-gvsu-ch12-ex_TS_Zariski-task-01,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,536,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":536,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_TS_Zariski"",""xpath"":""/exercises/exercise[12]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""a7ae2df71e4bb4388ac9c9c074ce880adea83ce7ae4c38cc7516a6fd3747364e""}",,covered
69,o003-c90-ch12-exer-f-02,o003-gvsu-ch12-ex_TS_Zariski-task-02,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,543,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":543,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_TS_Zariski"",""xpath"":""/exercises/exercise[12]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""4db8bfe87c4b409687b61c238e1acb684559860e9f0313955be9f5e5988ac546""}",,covered
70,o003-c90-ch12-exer-f-03,o003-gvsu-ch12-ex_TS_Zariski-task-03,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,552,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":552,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_TS_Zariski"",""xpath"":""/exercises/exercise[12]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""582f302ec67a572129554012381b7b2e4b0715556ebd19e14192372507c97b53""}",,covered
71,o003-c90-ch12-exer-f-04,o003-gvsu-ch12-ex_TS_Zariski-task-04,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,564,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":564,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_TS_Zariski"",""xpath"":""/exercises/exercise[12]/task[4]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""e39fd951c521bf9e0eb347f8be9533f9e7044af36a8fec421f802987a5161ab3""}",,covered
72,o003-c90-ch12-exer-f-05,o003-gvsu-ch12-ex_TS_Zariski-task-05,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,572,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":572,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_TS_Zariski"",""xpath"":""/exercises/exercise[12]/task[5]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""d09eafa9a50bb3182bfc5cdf21294d22c3566808c163872e9bc19a0caf4ce228""}",,covered
73,o003-c90-ch12-exer-g-01,o003-gvsu-ch12-sec_top_space_exer-true_false-task-01,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,591,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":591,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[13]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""61dc838b734a5925f4a038e8e949988f05b77dc0871b64f44a8b636d88e04378""}",,covered
74,o003-c90-ch12-exer-g-02,o003-gvsu-ch12-sec_top_space_exer-true_false-task-02,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,598,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":598,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[13]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""96a7cfff080389c4d12d148fef05f8be26deaf5c8df5f34c209fcaf0f9dd313f""}",,covered
75,o003-c90-ch12-exer-g-03,o003-gvsu-ch12-sec_top_space_exer-true_false-task-03,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,605,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":605,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[13]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""b45ff93dfedc1c1a6e2bc74b5404e7f0e25180b0d6bf4c1b3df312929da82fdd""}",,covered
76,o003-c90-ch12-exer-g-04,o003-gvsu-ch12-sec_top_space_exer-true_false-task-04,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,615,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":615,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[13]/task[4]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""ee414dc965ac9081a85a5d664d84491b9c719ffafa7e3bf64a9a9477ab46c0e8""}",,covered
77,o003-c90-ch12-exer-g-05,o003-gvsu-ch12-sec_top_space_exer-true_false-task-05,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,624,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":624,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[13]/task[5]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""c860fab7c93766c7487644f4eb3d2a5bd730ca856371e638e5500793c98e5b4b""}",,covered
78,o003-c90-ch12-exer-g-06,o003-gvsu-ch12-sec_top_space_exer-true_false-task-06,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,636,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":636,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[13]/task[6]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""0f93d7cba5bceeb45278628336b7ccf0579ac3fa7023c11f65e36f17a5f4e90c""}",,covered
79,o003-c90-ch12-exer-g-07,o003-gvsu-ch12-sec_top_space_exer-true_false-task-07,synthetic_locale_neutral_alias,source/sec_top_space_exer.ptx,644,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_top_space_exer.ptx"",""authority_line"":644,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_top_space_exer"",""xpath"":""/exercises/exercise[13]/task[7]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""d51482792080c24f2488a435c716614c241d109c155054be2207fa4c92324bf8""}",,covered
