companion_entry_id,entry_kind,sequence,source_anchor_id,anchor_origin,source_group,ordinal_within_group,prompt_kind,source_context_id,authority_file,authority_line,authority_selector,authority_statement_sha256,translated_file,translated_line,translated_selector,translated_statement_sha256,relationship,concept_ids
o003-c90-ch08-guide-47,source_prompt_guide,47,o003-gvsu-ch08-sec_open_sets_exer-prompt-17,assigned_locale_neutral,exercise,17,statement_bearing_task,ex_linear_continuous2,source/sec_open_sets_exer.ptx,181,/exercises/exercise[10]/task[3]/statement,b6fc058117693c6b6a78c7544f37f7770e28980b57391f02a827291a3ffce898,source/sec_open_sets_exer.ptx,181,/exercises/exercise[10]/task[3]/statement,107ab87dda878274ff8b6a7c1b58ab795ea76d3af18effefd5c10b7d15b9d5e1,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;affine_function;continuity;subspace_to_domain
o003-c90-ch08-guide-48,source_prompt_guide,48,o003-gvsu-ch08-sec_open_sets_exer-prompt-18,assigned_locale_neutral,exercise,18,standalone_exercise,sec_open_sets_exer,source/sec_open_sets_exer.ptx,191,/exercises/exercise[11]/statement,33e42fda0fc7d500e548ec44e54b184a3078576d26dcb0b912ce863f620a77e6,source/sec_open_sets_exer.ptx,191,/exercises/exercise[11]/statement,3d4e2ec0d11217a780c555f23dd6e715a791f4be4f30b0c860a7228c66badc77,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;coordinate_projection;continuity;maximum_metric
o003-c90-ch08-guide-49,source_prompt_guide,49,o003-gvsu-ch08-sec_open_sets_exer-prompt-19,assigned_locale_neutral,exercise,19,statement_bearing_task,sec_open_sets_exer,source/sec_open_sets_exer.ptx,211,/exercises/exercise[12]/task[1]/statement,3b6acef7cec5e45940aa69ce3aefe3be2254482758fc9a8a893cf1abef3f2f8d,source/sec_open_sets_exer.ptx,211,/exercises/exercise[12]/task[1]/statement,fe3d4aa2502618206edd8e732da4400e76ce05fef21f9dcda4d742ee2c7ff683,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;interior;union;false_statement
o003-c90-ch08-guide-50,source_prompt_guide,50,o003-gvsu-ch08-sec_open_sets_exer-prompt-20,assigned_locale_neutral,exercise,20,statement_bearing_task,sec_open_sets_exer,source/sec_open_sets_exer.ptx,219,/exercises/exercise[12]/task[2]/statement,612112a5dc3dffd1eb3868ce127d77aa4ccbd9e58428b38509590132d95c281d,source/sec_open_sets_exer.ptx,219,/exercises/exercise[12]/task[2]/statement,f151b07a2eb0015d4230260887a3325104791b7d521fe3ab1588b3f939dfb91c,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;interior;union;true_statement
o003-c90-ch08-guide-51,source_prompt_guide,51,o003-gvsu-ch08-sec_open_sets_exer-prompt-21,assigned_locale_neutral,exercise,21,statement_bearing_task,sec_open_sets_exer,source/sec_open_sets_exer.ptx,227,/exercises/exercise[12]/task[3]/statement,21ac5839d218f5801a29ec4ffa18178b300b6270c30889e0272807c3d6663e40,source/sec_open_sets_exer.ptx,227,/exercises/exercise[12]/task[3]/statement,722e38b5eae525cb90cffd814248fb77eba85562dc3ecd7f43a7980798e19e7f,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;interior;intersection;true_statement
o003-c90-ch08-guide-52,source_prompt_guide,52,o003-gvsu-ch08-sec_open_sets_exer-prompt-22,assigned_locale_neutral,exercise,22,statement_bearing_task,sec_open_sets_exer,source/sec_open_sets_exer.ptx,235,/exercises/exercise[12]/task[4]/statement,90e1a1288e5772f429c162fd73bad5b8f4181da797c3b298e086ec94a37d3da8,source/sec_open_sets_exer.ptx,235,/exercises/exercise[12]/task[4]/statement,3683260b2c7892606d74f65bb5d6a834552458c6a23bb0ea3dd084029f1fde69,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;interior;intersection;equality
o003-c90-ch08-guide-53,source_prompt_guide,53,o003-gvsu-ch08-sec_open_sets_exer-prompt-23,assigned_locale_neutral,exercise,23,statement_bearing_task,sec_open_sets_exer,source/sec_open_sets_exer.ptx,243,/exercises/exercise[12]/task[5]/statement,4fadeb7435060b5b23c1fc373d36b3eebf960817b0b7da7374b3bfee06e88b01,source/sec_open_sets_exer.ptx,243,/exercises/exercise[12]/task[5]/statement,90d99748b6abf7b144460220d89554bd78c133d50e9786874e4598516a189610,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;subset_of_open_set;counterexample
o003-c90-ch08-guide-54,source_prompt_guide,54,o003-gvsu-ch08-sec_open_sets_exer-prompt-24,assigned_locale_neutral,exercise,24,statement_bearing_task,sec_open_sets_exer,source/sec_open_sets_exer.ptx,250,/exercises/exercise[12]/task[6]/statement,9594b03be78dbe1777599084c0389c53f3eb377dddf0502f234a2d6e089f7b3e,source/sec_open_sets_exer.ptx,250,/exercises/exercise[12]/task[6]/statement,db0560ed51c8dad9eaa4c33d63ec475d6ff4bcfebe3a4efa1b55f7fe07dd839e,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;equivalent_metrics;same_open_sets
o003-c90-ch08-guide-55,source_prompt_guide,55,o003-gvsu-ch08-sec_open_sets_exer-prompt-25,assigned_locale_neutral,exercise,25,statement_bearing_task,sec_open_sets_exer,source/sec_open_sets_exer.ptx,257,/exercises/exercise[12]/task[7]/statement,7e2ddd298873e386fca547a4723a2d33a5771994125f7c1d1ba507923806bc38,source/sec_open_sets_exer.ptx,257,/exercises/exercise[12]/task[7]/statement,cdfc17d7bea752d59b715fe3f6913e30f779a0eeb902b4b967de02ceaa729902,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;subspace_metric;clopen_component
o003-c90-ch08-mastery-01,mastery_check,56,o003-c90-ch08-original-mastery-01,original,mastery,1,original_mastery_exercise,o003-c90-ch08-mastery,,,,,,,,,original_transfer_and_mastery_check,metric_space;open_sets_in_metric_spaces;open_set;local_ball_criterion
o003-c90-ch08-mastery-02,mastery_check,57,o003-c90-ch08-original-mastery-02,original,mastery,2,original_mastery_exercise,o003-c90-ch08-mastery,,,,,,,,,original_transfer_and_mastery_check,metric_space;open_sets_in_metric_spaces;arbitrary_union;finite_intersection;infinite_intersection
o003-c90-ch08-mastery-03,mastery_check,58,o003-c90-ch08-original-mastery-03,original,mastery,3,original_mastery_exercise,o003-c90-ch08-mastery,,,,,,,,,original_transfer_and_mastery_check,metric_space;open_sets_in_metric_spaces;open_ball_basis;local_ball_containment
o003-c90-ch08-mastery-04,mastery_check,59,o003-c90-ch08-original-mastery-04,original,mastery,4,original_mastery_exercise,o003-c90-ch08-mastery,,,,,,,,,original_transfer_and_mastery_check,metric_space;open_sets_in_metric_spaces;continuity;inverse_image_of_open_set
o003-c90-ch08-mastery-05,mastery_check,60,o003-c90-ch08-original-mastery-05,original,mastery,5,original_mastery_exercise,o003-c90-ch08-mastery,,,,,,,,,original_transfer_and_mastery_check,metric_space;open_sets_in_metric_spaces;interior;largest_open_subset;idempotence
o003-c90-ch08-mastery-06,mastery_check,61,o003-c90-ch08-original-mastery-06,original,mastery,6,original_mastery_exercise,o003-c90-ch08-mastery,,,,,,,,,original_transfer_and_mastery_check,metric_space;open_sets_in_metric_spaces;open_closed_clopen;metric_dependence;counterexample
